number,value,datetime_start,datetime_complete,duration,params_dt_criterion,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_dt_splitter,params_feature_selector,params_hgb_learning_rate,params_hgb_max_bins,params_hgb_max_depth,params_hgb_max_iter,params_lasso_alpha,params_lgb_feature_fraction,params_lgb_learning_rate,params_lgb_max_depth,params_lgb_n_estimators,params_lgb_num_leaves,params_model,params_rf_bootstrap,params_rf_criterion,params_rf_max_depth,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_scaler,params_xgb_alpha,params_xgb_booster,params_xgb_lambda,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,user_attrs_MAE,user_attrs_MSE,user_attrs_R2,user_attrs_error,state
240,18.24098960879734,2025-05-04 05:14:54.794634,2025-05-04 05:15:14.384825,0 days 00:00:19.590191,,,,,,none,,,,,,0.40634200529436604,0.08873655184336927,10.0,885.0,29.0,LightGBM,,,,,,,robust,,,,,,,6.97755212755216,332.73370190825244,0.8448704639653369,,COMPLETE
241,,2025-05-04 05:14:55.080243,2025-05-04 05:14:55.140658,0 days 00:00:00.060415,,,,,,lasso,,,,,0.001149698738880346,0.40562528607327,0.1063348747831435,0.0,881.0,20.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
242,18.76280910610985,2025-05-04 05:14:55.143363,2025-05-04 05:15:14.510278,0 days 00:00:19.366915,,,,,,none,,,,,,0.4705532638488733,0.07586994435160306,10.0,873.0,29.0,LightGBM,,,,,,,robust,,,,,,,6.97247625426016,352.0430055523187,0.8358679394291167,,COMPLETE
243,18.516088261715772,2025-05-04 05:14:55.607415,2025-05-04 05:15:18.261325,0 days 00:00:22.653910,,,,,,none,,,,,,0.4551307452774345,0.07743286190602945,10.0,997.0,31.0,LightGBM,,,,,,,robust,,,,,,,6.893814052027858,342.84552451564866,0.8401560561955381,,COMPLETE
244,18.345062956356358,2025-05-04 05:14:55.860312,2025-05-04 05:15:15.534678,0 days 00:00:19.674366,,,,,,none,,,,,,0.47542376065321346,0.07770360803606018,10.0,885.0,30.0,LightGBM,,,,,,,robust,,,,,,,6.845204663418176,336.5413348726783,0.843095241522362,,COMPLETE
245,18.516713134100335,2025-05-04 05:14:56.200115,2025-05-04 05:15:17.727858,0 days 00:00:21.527743,,,,,,none,,,,,,0.44496782716406397,0.08763474417153151,10.0,892.0,32.0,LightGBM,,,,,,,robust,,,,,,,7.065243872126927,342.8686652905639,0.8401452673344896,,COMPLETE
246,18.237608590180912,2025-05-04 05:14:56.341950,2025-05-04 05:15:16.197799,0 days 00:00:19.855849,,,,,,none,,,,,,0.45316736530041335,0.07470005903141644,10.0,873.0,31.0,LightGBM,,,,,,,robust,,,,,,,6.866023877129439,332.61036708864054,0.8449279660254937,,COMPLETE
247,18.48600752838194,2025-05-04 05:14:57.386926,2025-05-04 05:15:17.493140,0 days 00:00:20.106214,,,,,,none,,,,,,0.4768713579798325,0.06983763482003355,10.0,876.0,31.0,LightGBM,,,,,,,robust,,,,,,,6.880983622999844,341.7324743393938,0.8406749905759013,,COMPLETE
248,18.710423533991573,2025-05-04 05:14:58.241419,2025-05-04 05:15:18.818454,0 days 00:00:20.577035,,,,,,none,,,,,,0.4356378668710277,0.060964107766363324,10.0,892.0,28.0,LightGBM,,,,,,,robust,,,,,,,7.063757964254233,350.0799488213457,0.8367831700719374,,COMPLETE
249,18.74457933041201,2025-05-04 05:14:58.909542,2025-05-04 05:15:18.827351,0 days 00:00:19.917809,,,,,,none,,,,,,0.44325973099323523,0.07689283866176656,10.0,891.0,29.0,LightGBM,,,,,,,robust,,,,,,,7.075647079087891,351.3592542741091,0.8361867229426094,,COMPLETE
250,18.70036630113271,2025-05-04 05:14:59.281827,2025-05-04 05:15:47.393894,0 days 00:00:48.112067,,,,,,none,,,,,,0.4356971844753703,0.05850895453038329,10.0,998.0,158.0,LightGBM,,,,,,,robust,,,,,,,6.9753430936536445,349.70369979653987,0.8369585876395503,,COMPLETE
251,18.252348215452173,2025-05-04 05:14:59.513993,2025-05-04 05:15:20.171992,0 days 00:00:20.657999,,,,,,none,,,,,,0.47978203567763317,0.07864798930115395,10.0,994.0,28.0,LightGBM,,,,,,,robust,,,,,,,6.888199292072115,333.1482153781201,0.8446772064687507,,COMPLETE
252,17.98682630679063,2025-05-04 05:15:00.095513,2025-05-04 05:15:23.564142,0 days 00:00:23.468629,,,,,,none,,,,,,0.47502692245425077,0.07664413039580045,12.0,990.0,29.0,LightGBM,,,,,,,robust,,,,,,,6.751601702351589,323.5259205906554,0.849163383003942,,COMPLETE
253,,2025-05-04 05:15:00.139737,2025-05-04 05:15:00.200252,0 days 00:00:00.060515,mse,20.0,28.0,6.0,random,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
254,18.521489576353677,2025-05-04 05:15:00.206803,2025-05-04 05:15:20.975318,0 days 00:00:20.768515,,,,,,none,,,,,,0.42782654574299894,0.0678142891832355,10.0,988.0,27.0,LightGBM,,,,,,,robust,,,,,,,7.0734974105548165,343.0455761269779,0.8400627866725818,,COMPLETE
255,17.773172961177266,2025-05-04 05:15:00.910781,2025-05-04 05:15:29.816166,0 days 00:00:28.905385,,,,,,none,,,,,,0.4826246012556615,0.08363114086939173,10.0,996.0,27.0,LightGBM,,,,,,,robust,,,,,,,6.794754258006394,315.88567710792273,0.8527254731074416,,COMPLETE
256,17.96357769936283,2025-05-04 05:15:01.284051,2025-05-04 05:15:23.807694,0 days 00:00:22.523643,,,,,,none,,,,,,0.47745974875809455,0.0786691706472463,12.0,1000.0,27.0,LightGBM,,,,,,,robust,,,,,,,6.789881835093687,322.6901237610455,0.8495530543046038,,COMPLETE
257,18.42585375686106,2025-05-04 05:15:01.743526,2025-05-04 05:15:46.634915,0 days 00:00:44.891389,,,,,,none,,,,,,0.4368199044220952,0.07907051665056786,10.0,998.0,157.0,LightGBM,,,,,,,robust,,,,,,,7.008392050671682,339.5120866692308,0.8417101959281517,,COMPLETE
258,18.317052504773955,2025-05-04 05:15:02.392267,2025-05-04 05:15:41.842405,0 days 00:00:39.450138,,,,,,none,,,,,,0.4822071254764046,0.07954712704590082,10.0,1000.0,155.0,LightGBM,,,,,,,robust,,,,,,,6.861967134652124,335.51441246264585,0.8435740207866755,,COMPLETE
259,,2025-05-04 05:15:02.671770,2025-05-04 05:15:02.713800,0 days 00:00:00.042030,,,,,,none,,,,,,,,,,,RandomForest,True,mse,18.0,26.0,8.0,175.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
260,18.65802339261007,2025-05-04 05:15:02.715607,2025-05-04 05:15:38.359678,0 days 00:00:35.644071,,,,,,none,,,,,,0.4840614050009358,0.08128639552494717,10.0,890.0,159.0,LightGBM,,,,,,,robust,,,,,,,6.9489480985540775,348.1218369191845,0.8376960953005635,,COMPLETE
261,18.126234409225855,2025-05-04 05:15:03.350415,2025-05-04 05:15:21.067989,0 days 00:00:17.717574,,,,,,none,,,,,,0.4688483444428566,0.0809912876908626,10.0,893.0,27.0,LightGBM,,,,,,,robust,,,,,,,6.868634354806154,328.5603738582034,0.8468161834413372,,COMPLETE
262,18.22286279104045,2025-05-04 05:15:03.884703,2025-05-04 05:15:22.630821,0 days 00:00:18.746118,,,,,,none,,,,,,0.4775602845936175,0.07910097493102496,12.0,892.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.858528561642718,332.07272830108644,0.8451786279067194,,COMPLETE
263,18.381238659992537,2025-05-04 05:15:05.622875,2025-05-04 05:15:25.135318,0 days 00:00:19.512443,,,,,,none,,,,,,0.4742283756449683,0.08151369135988298,12.0,893.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.9054654430517735,337.8699346756042,0.8424758120211675,,COMPLETE
264,18.36562917020572,2025-05-04 05:15:05.964093,2025-05-04 05:15:23.662066,0 days 00:00:17.697973,,,,,,none,,,,,,0.46865911686961526,0.07902455556369259,10.0,891.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.911330411057032,337.29633481751137,0.8427432399352777,,COMPLETE
265,18.47317194023404,2025-05-04 05:15:06.440783,2025-05-04 05:15:24.162910,0 days 00:00:17.722127,,,,,,none,,,,,,0.4811269246779253,0.07687174322059893,10.0,888.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.976442607754722,341.2580815334502,0.8408961654537757,,COMPLETE
266,18.27107225915171,2025-05-04 05:15:07.990072,2025-05-04 05:15:25.932492,0 days 00:00:17.942420,,,,,,none,,,,,,0.4804062190463062,0.08142580550533919,10.0,879.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.922908545477659,333.8320814991431,0.8443583694124028,,COMPLETE
267,18.14324847162622,2025-05-04 05:15:08.653094,2025-05-04 05:15:27.127145,0 days 00:00:18.474051,,,,,,none,,,,,,0.4745470294269476,0.08454619813736221,10.0,887.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.883955029777041,329.1774651031671,0.8465284786552778,,COMPLETE
268,18.221368244434498,2025-05-04 05:15:10.430966,2025-05-04 05:15:29.315432,0 days 00:00:18.884466,,,,,,none,,,,,,0.47881565845531016,0.08418594522966064,10.0,894.0,27.0,LightGBM,,,,,,,robust,,,,,,,6.856837539971094,332.0182606992859,0.8452040221897384,,COMPLETE
269,17.997357937812954,2025-05-04 05:15:10.616182,2025-05-04 05:15:30.264435,0 days 00:00:19.648253,,,,,,none,,,,,,0.47604963471458056,0.08647615445001276,12.0,882.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.785351141744929,323.9048927417589,0.8489866958405029,,COMPLETE
270,18.518669340532792,2025-05-04 05:15:11.075685,2025-05-04 05:15:28.973282,0 days 00:00:17.897597,,,,,,none,,,,,,0.47677432411605375,0.08896386695696004,10.0,893.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.910331687238026,342.94111414398924,0.8401114897010438,,COMPLETE
271,18.12596778372194,2025-05-04 05:15:11.561391,2025-05-04 05:15:28.909476,0 days 00:00:17.348085,,,,,,none,,,,,,0.47682190664122204,0.08774537334905082,10.0,896.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.864547306127579,328.5507080965256,0.8468206898833234,,COMPLETE
272,21.384759391139653,2025-05-04 05:15:11.795016,2025-05-04 05:15:17.040465,0 days 00:00:05.245449,,,,,,none,,,,,,0.47061858378868665,0.08865669744571969,3.0,893.0,26.0,LightGBM,,,,,,,robust,,,,,,,8.07017055647184,457.30793421693556,0.7867905557712189,,COMPLETE
273,21.68829984178781,2025-05-04 05:15:13.709578,2025-05-04 05:15:19.467512,0 days 00:00:05.757934,,,,,,none,,,,,,0.47812967658521915,0.08518639421335397,3.0,900.0,180.0,LightGBM,,,,,,,robust,,,,,,,8.1513919026447,470.38235002729317,0.7806949061662856,,COMPLETE
274,18.488067449551192,2025-05-04 05:15:13.937051,2025-05-04 05:15:32.481966,0 days 00:00:18.544915,,,,,,none,,,,,,0.4787129990097189,0.08947756928592311,12.0,899.0,25.0,LightGBM,,,,,,,robust,,,,,,,6.9021714412296795,341.80863801915433,0.840639480988997,,COMPLETE
275,18.40951208722625,2025-05-04 05:15:14.388710,2025-05-04 05:15:34.028004,0 days 00:00:19.639294,,,,,,none,,,,,,0.478510099565106,0.0874042627218947,11.0,902.0,25.0,LightGBM,,,,,,,robust,,,,,,,6.84907129767717,338.9101352897294,0.841990842095588,,COMPLETE
276,18.207650375498435,2025-05-04 05:15:14.515367,2025-05-04 05:15:33.643004,0 days 00:00:19.127637,,,,,,none,,,,,,0.4815605513578262,0.09266063016521082,11.0,901.0,25.0,LightGBM,,,,,,,robust,,,,,,,6.77470522473791,331.5185321963883,0.845437009261241,,COMPLETE
277,18.156706225103733,2025-05-04 05:15:15.539538,2025-05-04 05:15:33.070658,0 days 00:00:17.531120,,,,,,none,,,,,,0.4770691572319401,0.10049459385445839,11.0,908.0,23.0,LightGBM,,,,,,,robust,,,,,,,6.831936623582236,329.6659809447206,0.846300719232619,,COMPLETE
278,18.452993645988663,2025-05-04 05:15:15.988125,2025-05-04 05:15:32.825115,0 days 00:00:16.836990,,,,,,none,,,,,,0.4823305677541981,0.0974898736210942,11.0,902.0,23.0,LightGBM,,,,,,,robust,,,,,,,6.952515476626818,340.512974498898,0.8412435546959934,,COMPLETE
279,18.30680870015583,2025-05-04 05:15:16.171768,2025-05-04 05:15:55.024447,0 days 00:00:38.852679,,,,,,none,,,,,,0.4772580324527319,0.09009852275437653,11.0,901.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.896117742590313,335.13924478410127,0.8437489342011388,,COMPLETE
280,18.165191841802038,2025-05-04 05:15:16.205864,2025-05-04 05:15:32.443728,0 days 00:00:16.237864,,,,,,none,,,,,,0.4835702259325731,0.100451220109283,10.0,897.0,23.0,LightGBM,,,,,,,robust,,,,,,,6.8491769382755034,329.97419464947126,0.8461570215886974,,COMPLETE
281,,2025-05-04 05:15:17.049133,2025-05-04 05:15:17.123635,0 days 00:00:00.074502,,,,,,lasso,,,,,0.9378615575668707,0.4833029659653506,0.10845628659907489,11.0,908.0,20.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
282,18.153754142561585,2025-05-04 05:15:17.125413,2025-05-04 05:15:35.005401,0 days 00:00:17.879988,,,,,,none,,,,,,0.4812029692806544,0.09708553176250315,11.0,905.0,25.0,LightGBM,,,,,,,robust,,,,,,,6.86580736093021,329.55878946857194,0.846350694825312,,COMPLETE
283,18.30808172626864,2025-05-04 05:15:17.499368,2025-05-04 05:15:40.961292,0 days 00:00:23.461924,,,,,,none,,,,,,0.48240833834856683,0.0978542040086382,11.0,861.0,39.0,LightGBM,,,,,,,robust,,,,,,,6.8027682190535,335.1858564957316,0.8437272025485966,,COMPLETE
284,18.539058300037812,2025-05-04 05:15:17.730591,2025-05-04 05:15:39.536949,0 days 00:00:21.806358,,,,,,none,,,,,,0.4846323946178887,0.06270085654480059,11.0,852.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.880996390883082,343.6966826522009,0.8397592230341895,,COMPLETE
285,18.179104928817118,2025-05-04 05:15:18.264045,2025-05-04 05:15:43.548717,0 days 00:00:25.284672,,,,,,none,,,,,,0.4817228585500702,0.09584302247624542,11.0,910.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.74014614956298,330.4798560129428,0.845921268455618,,COMPLETE
286,18.024746511434312,2025-05-04 05:15:18.823927,2025-05-04 05:15:42.427528,0 days 00:00:23.603601,,,,,,none,,,,,,0.4781325410544476,0.09568183430159477,11.0,858.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.749563523507124,324.8914868014634,0.8485267187541461,,COMPLETE
287,18.422866932857858,2025-05-04 05:15:18.832473,2025-05-04 05:15:41.135353,0 days 00:00:22.302880,,,,,,none,,,,,,0.48658852996558905,0.09409465103281628,11.0,855.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.836152964474399,339.40202602578745,0.8417615092049706,,COMPLETE
288,18.14206352806182,2025-05-04 05:15:19.474394,2025-05-04 05:15:41.820006,0 days 00:00:22.345612,,,,,,none,,,,,,0.48610167741330035,0.09569440339183735,11.0,832.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.819009752573955,329.13446905623084,0.8465485245862259,,COMPLETE
289,17.925268285217246,2025-05-04 05:15:20.176970,2025-05-04 05:15:43.522026,0 days 00:00:23.345056,,,,,,none,,,,,,0.4916502422182995,0.09397868334301902,11.0,855.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.770361297944747,321.3152430970153,0.8501940612067928,,COMPLETE
290,18.575286490937316,2025-05-04 05:15:20.978884,2025-05-04 05:15:44.706496,0 days 00:00:23.727612,,,,,,none,,,,,,0.4882168851498666,0.10071461457300011,11.0,857.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.754229660413263,345.04126822039836,0.8391323405327864,,COMPLETE
291,18.102370336690207,2025-05-04 05:15:21.070312,2025-05-04 05:15:42.914398,0 days 00:00:21.844086,,,,,,none,,,,,,0.48412773280256205,0.09853770584007661,11.0,822.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.75825823304864,327.6958118066815,0.8472192658737947,,COMPLETE
292,18.379983739383583,2025-05-04 05:15:22.636014,2025-05-04 05:15:48.367270,0 days 00:00:25.731256,,,,,,none,,,,,,0.4886878587328845,0.09958719723612379,11.0,853.0,44.0,LightGBM,,,,,,,robust,,,,,,,6.790808492583039,337.82380226000487,0.8424973202128145,,COMPLETE
293,18.20588476421008,2025-05-04 05:15:23.326355,2025-05-04 05:15:50.133877,0 days 00:00:26.807522,,,,,,none,,,,,,0.48489900181535284,0.0964346935619504,12.0,849.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.772089979075463,331.45424004769666,0.8454669840162479,,COMPLETE
294,17.95033716589155,2025-05-04 05:15:23.568202,2025-05-04 05:15:48.533611,0 days 00:00:24.965409,,,,,,none,,,,,,0.4854325105512402,0.0938979447661808,12.0,857.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.771684160901472,322.21460436918744,0.8497747544275892,,COMPLETE
295,18.431369403820245,2025-05-04 05:15:23.664207,2025-05-04 05:15:45.917472,0 days 00:00:22.253265,,,,,,none,,,,,,0.48469610991117495,0.09878789000463718,11.0,857.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.832612200566612,339.71537810008107,0.8416154159128819,,COMPLETE
296,,2025-05-04 05:15:23.810766,2025-05-04 05:15:23.848906,0 days 00:00:00.038140,mae,11.0,19.0,4.0,best,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
297,18.3066606007663,2025-05-04 05:15:23.851616,2025-05-04 05:15:47.824448,0 days 00:00:23.972832,,,,,,none,,,,,,0.4896172354341509,0.09798998356851783,12.0,852.0,39.0,LightGBM,,,,,,,robust,,,,,,,6.835403491278542,335.13382235164914,0.8437514622871898,,COMPLETE
298,18.17204717194219,2025-05-04 05:15:24.167774,2025-05-04 05:15:52.561334,0 days 00:00:28.393560,,,,,,none,,,,,,0.4934741783202795,0.09805747495854031,12.0,956.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.743542350301078,330.22329841929206,0.8460408826102436,,COMPLETE
299,,2025-05-04 05:15:25.140423,2025-05-04 05:15:25.186444,0 days 00:00:00.046021,,,,,,none,,,,,,,,,,,RandomForest,True,mae,15.0,20.0,7.0,107.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
300,18.044718542035536,2025-05-04 05:15:25.188333,2025-05-04 05:15:54.425909,0 days 00:00:29.237576,,,,,,none,,,,,,0.48997584735798305,0.12282047084501473,12.0,955.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.78853945295406,325.6118672612811,0.8481908577161477,,COMPLETE
301,18.33445048225069,2025-05-04 05:15:25.937938,2025-05-04 05:15:49.933803,0 days 00:00:23.995865,,,,,,none,,,,,,0.4908642737405702,0.09932768344680709,12.0,845.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.825935928656716,336.1520744861026,0.8432767253420648,,COMPLETE
302,,2025-05-04 05:15:27.135031,2025-05-04 05:15:27.211517,0 days 00:00:00.076486,,,,,,lasso,,,,,0.010687651960456956,0.4956095942911124,0.0982928513084738,12.0,850.0,42.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
303,19.19743630960194,2025-05-04 05:15:27.214984,2025-05-04 05:15:52.958238,0 days 00:00:25.743254,,,,,,none,,,,,,0.48506757979933307,0.026148043151236765,12.0,944.0,40.0,LightGBM,,,,,,,robust,,,,,,,7.075830123987166,368.54156086122293,0.8281758625050357,,COMPLETE
304,18.210804022600232,2025-05-04 05:15:28.918622,2025-05-04 05:15:53.874061,0 days 00:00:24.955439,,,,,,none,,,,,,0.4881046011881795,0.0974574868530829,12.0,948.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.789375458645498,331.63338314955286,0.8453834626112462,,COMPLETE
305,18.324211561714367,2025-05-04 05:15:28.985934,2025-05-04 05:15:54.799486,0 days 00:00:25.813552,,,,,,none,,,,,,0.4877211607686035,0.09836472880922324,12.0,949.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.791313450777613,335.77672935846647,0.8434517214881394,,COMPLETE
306,18.079000404825578,2025-05-04 05:15:29.320631,2025-05-04 05:15:59.191724,0 days 00:00:29.871093,,,,,,none,,,,,,0.4891786463315007,0.09780551848892753,12.0,952.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.8038003281357895,326.8502556376834,0.8476134872449262,,COMPLETE
307,17.849347351954012,2025-05-04 05:15:29.822530,2025-05-04 05:15:57.024922,0 days 00:00:27.202392,,,,,,none,,,,,,0.4880444371835228,0.09545506676484605,12.0,950.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.720216327427449,318.5992008907078,0.8514603542360188,,COMPLETE
308,18.471349120342367,2025-05-04 05:15:30.269852,2025-05-04 05:15:58.461671,0 days 00:00:28.191819,,,,,,none,,,,,,0.49112423578666575,0.12387225468914456,12.0,955.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.886211766532831,341.1907383255728,0.840927562695874,,COMPLETE
309,18.888630725871778,2025-05-04 05:15:32.448063,2025-05-04 05:16:01.085789,0 days 00:00:28.637726,,,,,,none,,,,,,0.48981332619772394,0.027633783956069427,12.0,951.0,42.0,LightGBM,,,,,,,robust,,,,,,,7.022892770714223,356.78037069834744,0.8336592504597833,,COMPLETE
310,18.515273090033627,2025-05-04 05:15:32.489992,2025-05-04 05:15:56.495287,0 days 00:00:24.005295,,,,,,none,,,,,,0.4913523219747658,0.09836020703498989,13.0,824.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.804557115404398,342.81533759852334,0.8401701301604569,,COMPLETE
311,18.18784185943108,2025-05-04 05:15:32.828934,2025-05-04 05:16:04.146894,0 days 00:00:31.317960,,,,,,none,,,,,,0.49335700512003194,0.06311003173749086,13.0,950.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.74654620838467,330.79759150367346,0.8457731314951114,,COMPLETE
312,18.400534066836748,2025-05-04 05:15:33.074442,2025-05-04 05:16:03.147596,0 days 00:00:30.073154,,,,,,none,,,,,,0.49439404772065626,0.11680827170434045,12.0,954.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.836975583696724,338.57965394481965,0.8421449215212967,,COMPLETE
313,18.714578853060658,2025-05-04 05:15:33.645911,2025-05-04 05:16:02.870934,0 days 00:00:29.225023,,,,,,none,,,,,,0.49594579402603367,0.11992801006176623,13.0,957.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.905538215372648,350.23546164742515,0.8367106657466502,,COMPLETE
314,18.229602732278927,2025-05-04 05:15:34.031277,2025-05-04 05:16:04.156805,0 days 00:00:30.125528,,,,,,none,,,,,,0.4893193351019589,0.12718140144517828,13.0,949.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.761726839171641,332.31841577671133,0.8450640816978905,,COMPLETE
315,18.579454203898493,2025-05-04 05:15:35.009929,2025-05-04 05:16:08.004133,0 days 00:00:32.994204,,,,,,none,,,,,,0.49267187115786365,0.11009169329811962,13.0,958.0,42.0,LightGBM,,,,,,,robust,,,,,,,6.7987588241572485,345.1961185147614,0.8390601450978737,,COMPLETE
316,18.635377337837745,2025-05-04 05:15:38.371543,2025-05-04 05:16:07.723897,0 days 00:00:29.352354,,,,,,none,,,,,,0.4935926425876615,0.10156924653547814,13.0,953.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.843490416050465,347.2772885235966,0.8380898468202171,,COMPLETE
317,18.424057780061027,2025-05-04 05:15:39.542610,2025-05-04 05:16:08.741821,0 days 00:00:29.199211,,,,,,none,,,,,,0.49421479041536237,0.1301321733839794,12.0,955.0,40.0,LightGBM,,,,,,,robust,,,,,,,6.838049421337888,339.44590508302724,0.8417410515905114,,COMPLETE
318,17.945724422569093,2025-05-04 05:15:40.966259,2025-05-04 05:16:15.003288,0 days 00:00:34.037029,,,,,,none,,,,,,0.49573982261423166,0.12517809693727494,13.0,954.0,44.0,LightGBM,,,,,,,robust,,,,,,,6.7861986421007146,322.04902505079275,0.8498519520264263,,COMPLETE
319,18.511771395428546,2025-05-04 05:15:41.138827,2025-05-04 05:16:10.369431,0 days 00:00:29.230604,,,,,,none,,,,,,0.4949004514417823,0.11624182623969546,12.0,956.0,41.0,LightGBM,,,,,,,robust,,,,,,,6.889722244710145,342.6856801966066,0.8402305799811016,,COMPLETE
320,18.362474977546697,2025-05-04 05:15:41.823365,2025-05-04 05:16:14.556942,0 days 00:00:32.733577,,,,,,none,,,,,,0.4978776753724367,0.11721181937936735,13.0,956.0,45.0,LightGBM,,,,,,,robust,,,,,,,6.884404779998817,337.1804873010286,0.8427972512102992,,COMPLETE
321,18.023074721659448,2025-05-04 05:15:41.845172,2025-05-04 05:16:07.215268,0 days 00:00:25.370096,,,,,,none,,,,,,0.4989339013606779,0.12595023708801348,13.0,822.0,38.0,LightGBM,,,,,,,robust,,,,,,,6.851202851264594,324.8312224225198,0.8485548156529312,,COMPLETE
322,18.668046513960398,2025-05-04 05:15:42.430647,2025-05-04 05:16:09.959404,0 days 00:00:27.528757,,,,,,none,,,,,,0.49970939825577615,0.10622903855664595,13.0,807.0,45.0,LightGBM,,,,,,,robust,,,,,,,6.872094737322026,348.495960647389,0.8375216686042503,,COMPLETE
323,,2025-05-04 05:15:42.918538,2025-05-04 05:15:42.995474,0 days 00:00:00.076936,,,,,,lasso,,,,,0.029948192627309623,0.4978151078326247,0.11121857086755345,12.0,816.0,44.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
